Iteration,Element,bra,ket,Name
11,0.001259189857150482,9,21,z_7
11,0.0025585801175472185,10,21,z_7
11,0.02427971163149954,11,21,z_7
11,0.021212468001640422,12,21,z_7
11,0.007620685691445536,13,21,z_7
11,-0.008465460482096622,14,21,z_7
11,0.011818641368960634,15,21,z_7
11,0.02111424880257769,16,21,z_7
11,0.019535427497295792,17,21,z_7
11,-0.0652346310560716,18,21,z_7
11,-0.06683910181933322,19,21,z_7
11,0.019672276317401812,20,21,z_7
11,-0.8217333871429703,21,21,z_7
11,0.028738785082085216,22,21,z_7
11,-0.029873194984693055,23,21,z_7
11,-0.07060575990444855,24,21,z_7
11,-0.0010840753010572563,1,22,z_7
11,0.017944212236512932,2,22,z_7
11,-0.009291806209645048,3,22,z_7
11,0.00512952053069623,4,22,z_7
11,-0.017505701241709686,5,22,z_7
11,-0.008420800078323663,6,22,z_7
11,-0.0015122146230703566,7,22,z_7
11,0.004174808201211634,8,22,z_7
11,0.006709360992389704,9,22,z_7
11,0.01680477487706921,10,22,z_7
11,0.03689770928126615,11,22,z_7
11,-0.03361933715790462,12,22,z_7
11,-0.007474606223278523,13,22,z_7
11,0.021149748456166406,14,22,z_7
11,-0.005177397890596665,15,22,z_7
11,0.002014166080492897,16,22,z_7
11,0.001760132782241766,17,22,z_7
11,-0.009381803634368295,18,22,z_7
11,-0.01676224615273646,19,22,z_7
11,0.004030089841512597,20,22,z_7
11,0.028738785082083936,21,22,z_7
11,-0.9111057743104314,22,22,z_7
11,-0.01729598281354151,23,22,z_7
11,-0.020790803120004565,24,22,z_7
11,0.002105300313219797,1,23,z_7
11,-0.028962044110814787,2,23,z_7
11,-0.003847609000129063,3,23,z_7
11,-0.0021947112796387646,4,23,z_7
11,-0.00020903501969676675,5,23,z_7
11,0.0006478655019612687,6,23,z_7
11,0.0008932019829775994,7,23,z_7
11,0.0039203305453552936,8,23,z_7
11,-0.008515151376787187,9,23,z_7
11,-0.01736799502379011,10,23,z_7
11,-0.03791737685621359,11,23,z_7
11,0.03370587569970714,12,23,z_7
11,0.013123369905196856,13,23,z_7
11,-0.021515423879522697,14,23,z_7
11,-0.008633457067734229,15,23,z_7
11,0.0024210097715413963,16,23,z_7
11,-0.005410716762984482,17,23,z_7
11,0.017075500282849754,18,23,z_7
11,0.012443399764412904,19,23,z_7
11,-0.006546232018654308,20,23,z_7
11,-0.029873194984692868,21,23,z_7
11,-0.01729598281354236,22,23,z_7
11,-0.9501016203615998,23,23,z_7
11,0.020489550321256957,24,23,z_7
11,-0.0007085274576522395,1,24,z_7
11,-0.011147439623808564,2,24,z_7
11,-0.003344610440457918,3,24,z_7
11,-0.035725548453575146,4,24,z_7
11,0.041256674251576565,5,24,z_7
11,0.0169364304602728,6,24,z_7
11,0.0107245664515859,7,24,z_7
11,0.008509965953059181,8,24,z_7
11,-0.0002895981304210423,9,24,z_7
11,-0.0052057119485809725,10,24,z_7
11,-0.023025660670477566,11,24,z_7
11,0.0043271427419062855,12,24,z_7
11,-0.004127939203756938,13,24,z_7
11,0.013446963558691252,14,24,z_7
11,0.005630426741716016,15,24,z_7
11,-0.01073683527626851,16,24,z_7
11,-0.01213825647152986,17,24,z_7
11,0.029361894021429892,18,24,z_7
11,0.034963499661274315,19,24,z_7
11,-0.00899627066493531,20,24,z_7
11,-0.07060575990444665,21,24,z_7
11,-0.020790803120002012,22,24,z_7
11,0.02048955032125768,23,24,z_7
11,-0.8845292861731548,24,24,z_7
12,-0.9996481393523979,1,1,z_8
12,-0.0019914772454658297,2,1,z_8
12,-9.97625101893124e-06,3,1,z_8
12,-0.0012180732866191148,4,1,z_8
12,0.0009771947562135829,5,1,z_8
12,0.001046344581460116,6,1,z_8
12,-0.0002792068597393889,7,1,z_8
12,0.0005367594046893102,8,1,z_8
12,-0.003539120895262785,9,1,z_8
12,-0.0018805128712323762,10,1,z_8
12,-0.004644055120364938,11,1,z_8
12,0.0013509332734943514,12,1,z_8
12,0.001019753725183036,13,1,z_8
12,0.0004191013001985733,14,1,z_8
12,-0.0033390812610980293,15,1,z_8
12,-0.00019442945348624487,16,1,z_8
12,-0.0008544196353892726,17,1,z_8
12,0.0014473868135689697,18,1,z_8
12,0.0008047080933638619,19,1,z_8
12,-0.0018709673643931232,20,1,z_8
12,-0.0024776527451097,21,1,z_8
12,-0.0018674540916385357,22,1,z_8
12,0.0025529273538787167,23,1,z_8
12,-4.607256642232167e-05,24,1,z_8
12,-0.001991477245465852,1,2,z_8
12,-0.97793957451706,2,2,z_8
12,-0.00441385309265358,3,2,z_8
12,0.0025226168223503372,4,2,z_8
12,0.0010742077633441312,5,2,z_8
12,-0.004685558702741567,6,2,z_8
12,0.0036038157706738505,7,2,z_8
12,-0.005149972957663854,8,2,z_8
12,0.023888068653527467,9,2,z_8
12,0.011215258873774085,10,2,z_8
12,0.031579187146881404,11,2,z_8
12,-0.015820451329873034,12,2,z_8
12,-0.0033015152761547927,13,2,z_8
12,-0.002204502838467113,14,2,z_8
12,0.02156154057291629,15,2,z_8
12,0.0015923975087385257,16,2,z_8
12,0.004737814782201479,17,2,z_8
12,-0.01612405575839831,18,2,z_8
12,-0.0034762014814428157,19,2,z_8
12,0.003584466738807454,20,2,z_8
12,0.01306337564493395,21,2,z_8
12,0.015795419523375445,22,2,z_8
12,-0.025891533775075824,23,2,z_8
12,-0.0055413177245534646,24,2,z_8
12,-9.976251015936228e-06,1,3,z_8
12,-0.00441385309265404,2,3,z_8
12,-0.9456523518631893,3,3,z_8
12,0.00808838142322538,4,3,z_8
12,0.00020153780416454426,5,3,z_8
12,-0.000552582354953723,6,3,z_8
12,-0.0024947311833215134,7,3,z_8
12,0.001792689964415009,8,3,z_8
12,-0.027980801743200622,9,3,z_8
12,-0.01904292708671712,10,3,z_8
12,-0.05122796871093226,11,3,z_8
12,0.01837231657115424,12,3,z_8
12,-0.015262420641118064,13,3,z_8
12,0.010250209117182048,14,3,z_8
12,-0.03138298710874466,15,3,z_8
12,0.02122452339288649,16,3,z_8
12,0.010464313066512335,17,3,z_8
12,0.00664963693415246,18,3,z_8
12,-0.00846422392383015,19,3,z_8
12,0.032958065520264763,20,3,z_8
12,0.01861539348631703,21,3,z_8
12,0.002626980351296716,22,3,z_8
12,-0.007967264095105538,23,3,z_8
12,-0.002322258927348892,24,3,z_8
12,-0.0012180732866181893,1,4,z_8
12,0.0025226168223483336,2,4,z_8
12,0.008088381423224647,3,4,z_8
12,-0.9251017496804363,4,4,z_8
12,-0.009178724052923677,5,4,z_8
12,0.009257537029926571,6,4,z_8
12,-0.00036894696312418364,7,4,z_8
12,-0.0011729573480935987,8,4,z_8
12,-0.003594113333477906,9,4,z_8
12,-0.008140231109440947,10,4,z_8
12,-0.016268024071846836,11,4,z_8
12,-3.442074084190959e-05,12,4,z_8
12,-0.025231923289300292,13,4,z_8
12,0.021922353528866564,14,4,z_8
12,-0.0141247088889369,15,4,z_8
12,0.02416152832979329,16,4,z_8
12,0.019788664813722663,17,4,z_8
12,-0.018728970829706745,18,4,z_8
12,-0.02055775269087528,19,4,z_8
12,0.051391170643855066,20,4,z_8
12,0.039991896513080535,21,4,z_8
12,0.020063354049996786,22,4,z_8
12,-0.0009894909479981689,23,4,z_8
12,-0.007455809601648666,24,4,z_8
12,0.0009771947562125332,1,5,z_8
12,0.0010742077633459014,2,5,z_8
12,0.00020153780416703128,3,5,z_8
12,-0.009178724052924938,4,5,z_8
12,-0.8993086934722125,5,5,z_8
12,0.014565529040350774,6,5,z_8
12,-0.00487955199721868,7,5,z_8
12,0.0022144651684581984,8,5,z_8
12,-0.002237780353251051,9,5,z_8
12,0.0017294032597377882,10,5,z_8
12,-0.006825100337014763,11,5,z_8
12,0.008442929603943486,12,5,z_8
12,0.030355240445612785,13,5,z_8
12,-0.01987782868825939,14,5,z_8
12,0.012438905502720615,15,5,z_8
12,-0.00796325418855743,16,5,z_8
12,-0.006492350452836717,17,5,z_8
12,0.00786176141820278,18,5,z_8
12,0.010853937274844917,19,5,z_8
12,-0.034057883632057646,20,5,z_8
12,-0.02719763486895009,21,5,z_8
12,-0.01858980131096287,22,5,z_8
12,-0.0063826043483446015,23,5,z_8
12,-0.0009552333482029151,24,5,z_8
12,0.001046344581461293,1,6,z_8
12,-0.004685558702744669,2,6,z_8
12,-0.0005525823549538623,3,6,z_8
12,0.009257537029927534,4,6,z_8
12,0.014565529040349476,5,6,z_8
12,-0.8844125576323735,6,6,z_8
12,0.020007745382586265,7,6,z_8
12,-0.013392600809944515,8,6,z_8
12,-0.004110568203049021,9,6,z_8
12,0.0003562793449712101,10,6,z_8
12,-0.01255625610094441,11,6,z_8
12,0.01131722482200878,12,6,z_8
12,0.007294103929050593,13,6,z_8
12,-0.019811827221676168,14,6,z_8
12,0.007335208275966336,15,6,z_8
12,-0.0011098808748816848,16,6,z_8
12,0.0025199044880631874,17,6,z_8
12,-0.001871192213725322,18,6,z_8
12,-0.0010815208366361238,19,6,z_8
12,-0.009228213934755447,20,6,z_8
12,-0.007337223612921503,21,6,z_8
12,-0.01358895595700779,22,6,z_8
12,0.0007888343920581255,23,6,z_8
12,-0.0012963470190986348,24,6,z_8
12,-0.00027920685974071996,1,7,z_8
12,0.00360381577067261,2,7,z_8
12,-0.0024947311833225295,3,7,z_8
12,-0.0003689469631206678,4,7,z_8
12,-0.004879551997214727,5,7,z_8
12,0.020007745382585082,6,7,z_8
12,-0.837740766528074,7,7,z_8
12,0.02235972202705035,8,7,z_8
12,0.0037850743023017104,9,7,z_8
12,0.0029590069909931015,10,7,z_8
12,0.003560698501282783,11,7,z_8
12,0.004321090328401101,12,7,z_8
12,0.016262187664001462,13,7,z_8
12,-0.0018008218607578684,14,7,z_8
12,0.010440111970376528,15,7,z_8
12,-0.002791456620726143,16,7,z_8
12,-0.0008824635561416711,17,7,z_8
12,-0.011758717478373423,18,7,z_8
12,-0.004025471078069019,19,7,z_8
12,-0.004993846185577024,20,7,z_8
12,-0.0034280310557447875,21,7,z_8
12,-0.0034661421925515027,22,7,z_8
12,-0.0016648918541992527,23,7,z_8
12,-0.0023892670295373583,24,7,z_8
12,0.0005367594046911429,1,8,z_8
12,-0.00514997295766288,2,8,z_8
12,0.0017926899644130985,3,8,z_8
12,-0.001172957348091855,4,8,z_8
12,0.0022144651684574594,5,8,z_8
12,-0.013392600809943188,6,8,z_8
12,0.02235972202705145,7,8,z_8
12,-0.824203106169194,8,8,z_8
12,0.0010830229197221148,9,8,z_8
12,0.023220702373709348,10,8,z_8
12,-0.012311081813199194,11,8,z_8
12,0.003908761747745115,12,8,z_8
12,-0.021592861621312492,13,8,z_8
12,-0.017683174739609994,14,8,z_8
12,-0.004663504608245331,15,8,z_8
12,-0.00015826840799883593,16,8,z_8
12,0.002020414427866277,17,8,z_8
12,0.00042242925895243956,18,8,z_8
12,-0.00043062007951103387,19,8,z_8
12,-0.0008984650865790692,20,8,z_8
12,0.0012286645420445355,21,8,z_8
12,-0.0011289192689509554,22,8,z_8
12,0.006345232715310603,23,8,z_8
12,0.007712681055632123,24,8,z_8
12,-0.00353912089526041,1,9,z_8
12,0.023888068653528192,2,9,z_8
12,-0.02798080174320041,3,9,z_8
12,-0.0035941133334776846,4,9,z_8
12,-0.0022377803532510282,5,9,z_8
12,-0.0041105682030488835,6,9,z_8
12,0.0037850743023011145,7,9,z_8
12,0.0010830229197232805,8,9,z_8
12,-0.9515781393175724,9,9,z_8
12,0.022269539711090205,10,9,z_8
12,0.05366220371003796,11,9,z_8
12,-0.023975766641239588,12,9,z_8
12,0.00302096134830027,13,9,z_8
12,-0.008533816676397575,14,9,z_8
12,0.028426353959773266,15,9,z_8
12,-0.01742992634787164,16,9,z_8
12,-0.0030748578913428774,17,9,z_8
12,-0.01874582534878864,18,9,z_8
12,0.000785232470001889,19,9,z_8
12,-0.015858526213706762,20,9,z_8
12,-0.000659296548744625,21,9,z_8
12,0.012822646506177936,22,9,z_8
12,-0.020723622215264113,23,9,z_8
12,-0.002234643343487242,24,9,z_8
12,-0.0018805128712358968,1,10,z_8
12,0.011215258873773207,2,10,z_8
12,-0.01904292708671718,3,10,z_8
12,-0.008140231109441001,4,10,z_8
12,0.0017294032597399297,5,10,z_8
12,0.0003562793449720598,6,10,z_8
12,0.0029590069909927,7,10,z_8
12,0.023220702373711787,8,10,z_8
12,0.022269539711091087,9,10,z_8
12,-0.9661768948653319,10,10,z_8
12,0.030307204223566718,11,10,z_8
12,-0.011006902443013451,12,10,z_8
12,-0.004610936777760131,13,10,z_8
12,-0.018408919725574405,14,10,z_8
12,0.0258760471084776,15,10,z_8
12,-0.013569976088385075,16,10,z_8
12,-0.010924089030739395,17,10,z_8
12,-0.0011529268586848403,18,10,z_8
12,0.0023076449476629505,19,10,z_8
12,-0.012176942557401002,20,10,z_8
12,-0.007690785065017274,21,10,z_8
12,0.005889961103176273,22,10,z_8
12,-0.008080826278728631,23,10,z_8
12,-0.0030667479235511937,24,10,z_8
12,-0.004644055120364532,1,11,z_8
12,0.03157918714688395,2,11,z_8
12,-0.05122796871093174,3,11,z_8
12,-0.016268024071844744,4,11,z_8
12,-0.006825100337015061,5,11,z_8
12,-0.012556256100944853,6,11,z_8
12,0.0035606985012839616,7,11,z_8
12,-0.012311081813199905,8,11,z_8
12,0.05366220371003972,9,11,z_8
12,0.03030720422356688,10,11,z_8
12,-0.8965966259960017,11,11,z_8
12,-0.037705214502739184,12,11,z_8
12,0.01375528961142202,13,11,z_8
12,-0.009239581043977006,14,11,z_8
12,0.05361132431500657,15,11,z_8
12,-0.01755257856845154,16,11,z_8
12,-0.005183582152748459,17,11,z_8
12,-0.015450372769084168,18,11,z_8
12,0.012281604630824693,19,11,z_8
12,-0.036286423036860325,20,11,z_8
12,-0.010863708548481137,21,11,z_8
12,0.01729219780847199,22,11,z_8
12,-0.025515249240265468,23,11,z_8
12,-0.0014236928719838227,24,11,z_8
12,0.0013509332734937154,1,12,z_8
12,-0.01582045132987528,2,12,z_8
12,0.018372316571153766,3,12,z_8
12,-3.442074084072694e-05,4,12,z_8
12,0.008442929603940887,5,12,z_8
12,0.011317224822010105,6,12,z_8
12,0.004321090328400372,7,12,z_8
12,0.003908761747745816,8,12,z_8
12,-0.023975766641237434,9,12,z_8
12,-0.011006902443014634,10,12,z_8
12,-0.03770521450273958,11,12,z_8
12,-0.9641292093310776,12,12,z_8
12,0.0011210666365984682,13,12,z_8
12,-0.00014754053974006497,14,12,z_8
12,-0.021078770200680018,15,12,z_8
12,0.0034195114236953957,16,12,z_8
12,-0.003941202681410787,17,12,z_8
12,0.015504243939675377,18,12,z_8
12,0.0013568842027627448,19,12,z_8
12,2.0779601083023933e-05,20,12,z_8
12,0.006712023039968346,21,12,z_8
12,-0.009795105499216415,22,12,z_8
12,0.014109747636716536,23,12,z_8
12,0.0036085909148942177,24,12,z_8
12,0.0010197537251836163,1,13,z_8
12,-0.0033015152761518944,2,13,z_8
12,-0.01526242064111856,3,13,z_8
12,-0.02523192328930166,4,13,z_8
12,0.030355240445610804,5,13,z_8
12,0.0072941039290504725,6,13,z_8
12,0.016262187664000803,7,13,z_8
12,-0.021592861621311812,8,13,z_8
12,0.0030209613483003664,9,13,z_8
12,-0.004610936777759027,10,13,z_8
12,0.0137552896114201,11,13,z_8
12,0.001121066636595725,12,13,z_8
12,-0.8735971517069067,13,13,z_8
12,0.05851459489511872,14,13,z_8
12,0.015767670181210863,15,13,z_8
12,0.001699327837121103,16,13,z_8
12,-0.005681994660574818,17,13,z_8
12,0.00045550721304244866,18,13,z_8
12,0.012772672831145885,19,13,z_8
12,-0.032293848004510566,20,13,z_8
12,-0.02898378166146611,21,13,z_8
12,-0.006658431684498916,22,13,z_8
12,-0.0005970133346167208,23,13,z_8
12,-0.0003772815065144182,24,13,z_8
12,0.00041910130019772287,1,14,z_8
12,-0.0022045028384654465,2,14,z_8
12,0.010250209117186243,3,14,z_8
12,0.021922353528870106,4,14,z_8
12,-0.019877828688260275,5,14,z_8
12,-0.01981182722167771,6,14,z_8
12,-0.0018008218607588901,7,14,z_8
12,-0.017683174739607958,8,14,z_8
12,-0.008533816676400238,9,14,z_8
12,-0.018408919725573156,10,14,z_8
12,-0.009239581043975126,11,14,z_8
12,-0.0001475405397401452,12,14,z_8
12,0.05851459489511664,13,14,z_8
12,-0.8786199966609786,14,14,z_8
12,-0.011667637534547295,15,14,z_8
12,0.022803836974603916,16,14,z_8
12,0.010501809269238358,17,14,z_8
12,-0.012590809806025042,18,14,z_8
12,-0.006819396952171032,19,14,z_8
12,0.027094466006722658,20,14,z_8
12,0.02002044094819329,21,14,z_8
12,0.011042045030833992,22,14,z_8
12,-0.001375116898509914,23,14,z_8
12,0.01442703206339574,24,14,z_8
12,-0.0033390812610972196,1,15,z_8
12,0.02156154057292295,2,15,z_8
12,-0.031382987108747366,3,15,z_8
12,-0.014124708888936348,4,15,z_8
12,0.012438905502719963,5,15,z_8
12,0.007335208275966521,6,15,z_8
12,0.010440111970373898,7,15,z_8
12,-0.004663504608243683,8,15,z_8
12,0.02842635395977248,9,15,z_8
12,0.02587604710847772,10,15,z_8
12,0.053611324315010166,11,15,z_8
12,-0.021078770200681256,12,15,z_8
12,0.015767670181211984,13,15,z_8
12,-0.011667637534547371,14,15,z_8
12,-0.9192673273273863,15,15,z_8
12,-0.008930684550065226,16,15,z_8
12,-0.004235917854569218,17,15,z_8
12,-0.0116236266422603,18,15,z_8
12,0.0032190096853990315,19,15,z_8
12,-0.02004313372643268,20,15,z_8
12,-0.0076658912041685625,21,15,z_8
12,-0.0010543748547614292,22,15,z_8
12,-0.021096012581979434,23,15,z_8
12,0.008936880573514015,24,15,z_8
12,-0.00019442945348482617,1,16,z_8
12,0.001592397508738298,2,16,z_8
12,0.021224523392887336,3,16,z_8
12,0.024161528329794457,4,16,z_8
12,-0.007963254188554912,5,16,z_8
12,-0.0011098808748813444,6,16,z_8
12,-0.0027914566207265373,7,16,z_8
12,-0.00015826840799586326,8,16,z_8
12,-0.01742992634787082,9,16,z_8
12,-0.013569976088384554,10,16,z_8
12,-0.017552578568449245,11,16,z_8
12,0.003419511423693473,12,16,z_8
12,0.0016993278371225636,13,16,z_8
12,0.02280383697460506,14,16,z_8
12,-0.008930684550061534,15,16,z_8
12,-0.935329425871452,16,16,z_8
12,0.013412659357527362,17,16,z_8
12,-0.004699800718423715,18,16,z_8
12,-0.0066707317233165265,19,16,z_8
12,0.024639370177309237,20,16,z_8
12,0.022592507827558634,21,16,z_8
12,0.010598988233650141,22,16,z_8
12,-0.0036214034882347365,23,16,z_8
12,-0.00454863730386232,24,16,z_8
12,-0.0008544196353906599,1,17,z_8
12,0.004737814782201486,2,17,z_8
12,0.010464313066515386,3,17,z_8
12,0.01978866481372165,4,17,z_8
12,-0.006492350452834218,5,17,z_8
12,0.0025199044880624714,6,17,z_8
12,-0.0008824635561413081,7,17,z_8
12,0.002020414427865878,8,17,z_8
12,-0.003074857891344308,9,17,z_8
12,-0.01092408903073937,10,17,z_8
12,-0.005183582152749753,11,17,z_8
12,-0.003941202681410922,12,17,z_8
12,-0.005681994660576433,13,17,z_8
12,0.010501809269237316,14,17,z_8
12,-0.0042359178545691364,15,17,z_8
12,0.013412659357527671,16,17,z_8
12,-0.9379708178452879,17,17,z_8
12,-0.004799613341960803,18,17,z_8
12,-0.008991971096464896,19,17,z_8
12,0.01691316304793528,20,17,z_8
12,0.016671640032016502,21,17,z_8
12,0.008473540454474003,22,17,z_8
12,-0.006820679426055539,23,17,z_8
12,-0.004692063575713366,24,17,z_8
12,0.0014473868135702764,1,18,z_8
12,-0.01612405575839799,2,18,z_8
12,0.006649636934152136,3,18,z_8
12,-0.018728970829704632,4,18,z_8
12,0.00786176141820212,5,18,z_8
12,-0.001871192213725419,6,18,z_8
12,-0.011758717478374273,7,18,z_8
12,0.00042242925895356626,8,18,z_8
12,-0.018745825348790053,9,18,z_8
12,-0.0011529268586846888,10,18,z_8
12,-0.015450372769083648,11,18,z_8
12,0.015504243939675158,12,18,z_8
12,0.0004555072130469648,13,18,z_8
12,-0.012590809806026247,14,18,z_8
12,-0.011623626642261211,15,18,z_8
12,-0.004699800718424317,16,18,z_8
12,-0.004799613341952559,17,18,z_8
12,-0.9337494543476862,18,18,z_8
12,0.008760246436666601,19,18,z_8
12,-0.014995781618824594,20,18,z_8
12,-0.019602215465644418,21,18,z_8
12,-0.011965169638441906,22,18,z_8
12,0.01633946572270285,23,18,z_8
12,0.0019237599259542756,24,18,z_8
12,0.0008047080933661561,1,19,z_8
12,-0.0034762014814402734,2,19,z_8
12,-0.008464223923831954,3,19,z_8
12,-0.020557752690876795,4,19,z_8
12,0.01085393727484678,5,19,z_8
12,-0.0010815208366363833,6,19,z_8
12,-0.004025471078068304,7,19,z_8
12,-0.0004306200795107623,8,19,z_8
12,0.000785232469998294,9,19,z_8
12,0.0023076449476631725,10,19,z_8
12,0.012281604630824651,11,19,z_8
12,0.0013568842027615186,12,19,z_8
12,0.012772672831146253,13,19,z_8
12,-0.006819396952171848,14,19,z_8
12,0.0032190096853972673,15,19,z_8
12,-0.0066707317233134665,16,19,z_8
12,-0.008991971096468277,17,19,z_8
12,0.00876024643666304,18,19,z_8
12,-0.9363784958523386,19,19,z_8
12,-0.02284088062591653,20,19,z_8
12,-0.01846270175036219,21,19,z_8
12,-0.011152294645212122,22,19,z_8
12,0.003800582957419227,23,19,z_8
12,-0.00037114694757892964,24,19,z_8
12,-0.0018709673643911096,1,20,z_8
12,0.003584466738805666,2,20,z_8
12,0.03295806552026904,3,20,z_8
12,0.05139117064385536,4,20,z_8
12,-0.03405788363205584,5,20,z_8
12,-0.009228213934755812,6,20,z_8
12,-0.004993846185577571,7,20,z_8
12,-0.0008984650865773885,8,20,z_8
12,-0.015858526213707258,9,20,z_8
12,-0.012176942557400065,10,20,z_8
12,-0.03628642303685845,11,20,z_8
12,2.0779601081774566e-05,12,20,z_8
12,-0.032293848004509455,13,20,z_8
12,0.027094466006723137,14,20,z_8
12,-0.020043133726433945,15,20,z_8
12,0.024639370177306188,16,20,z_8
12,0.01691316304793782,17,20,z_8
12,-0.014995781618826495,18,20,z_8
12,-0.022840880625913947,19,20,z_8
12,-0.8805118968296642,20,20,z_8
12,0.04627523438728985,21,20,z_8
12,0.027441880193697844,22,20,z_8
12,-0.007254968014907511,23,20,z_8
12,-0.008884758419094151,24,20,z_8
12,-0.0024776527451089237,1,21,z_8
12,0.013063375644936622,2,21,z_8
12,0.018615393486317012,3,21,z_8
12,0.039991896513079946,4,21,z_8
12,-0.027197634868952488,5,21,z_8
12,-0.007337223612920985,6,21,z_8
12,-0.003428031055745334,7,21,z_8
12,0.0012286645420426347,8,21,z_8
12,-0.0006592965487480733,9,21,z_8
12,-0.0076907850650196445,10,21,z_8
12,-0.010863708548483196,11,21,z_8
12,0.006712023039968807,12,21,z_8
12,-0.028983781661467187,13,21,z_8
12,0.020020440948194957,14,21,z_8
12,-0.007665891204168099,15,21,z_8
12,0.02259250782755572,16,21,z_8
12,0.016671640032015583,17,21,z_8
12,-0.019602215465648602,18,21,z_8
12,-0.01846270175035458,19,21,z_8
12,0.04627523438729222,20,21,z_8
12,-0.8976383391697014,21,21,z_8
12,0.026750295709336923,22,21,z_8
12,-0.014693717336139177,23,21,z_8
12,-0.008425439324507147,24,21,z_8
12,-0.0018674540916385634,1,22,z_8
12,0.01579541952337896,2,22,z_8
12,0.002626980351295805,3,22,z_8
12,0.020063354049998025,4,22,z_8
12,-0.018589801310961315,5,22,z_8
12,-0.013588955957007548,6,22,z_8
12,-0.00346614219255366,7,22,z_8
12,-0.0011289192689520318,8,22,z_8
12,0.0128226465061799,9,22,z_8
12,0.0058899611031762505,10,22,z_8
12,0.01729219780847199,11,22,z_8
12,-0.009795105499214122,12,22,z_8
12,-0.006658431684496961,13,22,z_8
12,0.011042045030833184,14,22,z_8
12,-0.0010543748547630707,15,22,z_8
12,0.010598988233654046,16,22,z_8
12,0.008473540454475823,17,22,z_8
12,-0.011965169638438633,18,22,z_8
12,-0.011152294645214613,19,22,z_8
12,0.0274418801936986,20,22,z_8
12,0.02675029570933579,21,22,z_8
12,-0.9117520274526429,22,22,z_8
12,-0.011401847138410063,23,22,z_8
12,-0.004653284007932516,24,22,z_8
12,0.0025529273538786035,1,23,z_8
12,-0.025891533775075925,2,23,z_8
12,-0.007967264095104634,3,23,z_8
12,-0.0009894909479994127,4,23,z_8
12,-0.006382604348344952,5,23,z_8
12,0.000788834392055407,6,23,z_8
12,-0.001664891854199164,7,23,z_8
12,0.006345232715312434,8,23,z_8
12,-0.020723622215263804,9,23,z_8
12,-0.008080826278730321,10,23,z_8
12,-0.02551524924026395,11,23,z_8
12,0.014109747636715131,12,23,z_8
12,-0.0005970133346180475,13,23,z_8
12,-0.0013751168985091469,14,23,z_8
12,-0.021096012581984097,15,23,z_8
12,-0.0036214034882349868,16,23,z_8
12,-0.0068206794260544735,17,23,z_8
12,0.016339465722705067,18,23,z_8
12,0.003800582957420257,19,23,z_8
12,-0.007254968014910087,20,23,z_8
12,-0.014693717336138543,21,23,z_8
12,-0.011401847138407814,22,23,z_8
12,-0.9566180908155592,23,23,z_8
12,0.012758555827397378,24,23,z_8
12,-4.607256642281954e-05,1,24,z_8
12,-0.005541317724550911,2,24,z_8
12,-0.0023222589273437432,3,24,z_8
12,-0.007455809601647791,4,24,z_8
12,-0.0009552333482008156,5,24,z_8
12,-0.0012963470190969278,6,24,z_8
12,-0.0023892670295399673,7,24,z_8
12,0.007712681055629944,8,24,z_8
12,-0.0022346433434880346,9,24,z_8
12,-0.003066747923556469,10,24,z_8
12,-0.0014236928719862998,11,24,z_8
12,0.003608590914897224,12,24,z_8
12,-0.0003772815065139169,13,24,z_8
12,0.014427032063398723,14,24,z_8
12,0.008936880573519688,15,24,z_8
12,-0.004548637303860133,16,24,z_8
12,-0.0046920635757082135,17,24,z_8
12,0.0019237599259463705,18,24,z_8
12,-0.0003711469475686642,19,24,z_8
12,-0.008884758419082346,20,24,z_8
12,-0.008425439324513433,21,24,z_8
12,-0.004653284007927687,22,24,z_8
12,0.012758555827396824,23,24,z_8
12,-0.9223861476712691,24,24,z_8
13,-0.9997663235538977,1,1,z_9
13,4.795708069751802e-05,2,1,z_9
13,-0.0026356316530497443,3,1,z_9
13,-0.002403424877928129,4,1,z_9
13,0.0007743290580878531,5,1,z_9
13,0.0009305269635381418,6,1,z_9
13,0.0003663198420002429,7,1,z_9
13,-7.407029320056352e-05,8,1,z_9
13,-0.0014112185229015995,9,1,z_9
13,0.0007191232359606516,10,1,z_9
13,0.0015434994846839937,11,1,z_9
13,-0.0021304167441896695,12,1,z_9
13,-0.0019074535319337361,13,1,z_9
13,0.0017889032802745708,14,1,z_9
13,-0.00013713309198765404,15,1,z_9
13,0.00041688149312145895,16,1,z_9
13,-0.0027147829406831045,17,1,z_9
13,-2.5495711408274465e-05,18,1,z_9
13,0.002678074144548925,19,1,z_9
13,-0.0011481063692347282,20,1,z_9
13,-0.00378351076026408,21,1,z_9
13,-5.050101197289674e-05,22,1,z_9
13,0.0006075290140788321,23,1,z_9
13,0.0005775903544156481,24,1,z_9
13,4.795708069776943e-05,1,2,z_9
13,-0.9710416786745317,2,2,z_9
13,-0.0026099880527022915,3,2,z_9
13,0.0008200018637429269,4,2,z_9
13,-0.002697830546189932,5,2,z_9
13,0.0018901020996522167,6,2,z_9
13,0.001272538824293692,7,2,z_9
13,-0.002912394283914989,8,2,z_9
13,-0.028049633091579564,9,2,z_9
13,0.03761136542482879,10,2,z_9
13,0.05024649406227047,11,2,z_9
13,-0.018178133041266423,12,2,z_9
13,-0.027755074874911127,13,2,z_9
13,0.021653709671211212,14,2,z_9
13,-0.012602471122668709,15,2,z_9
